"Name","MODEL_MAP_FLAG","ATTRACTIVE_FIELD","DAMPING","MAXITER","UPDATES","ACC_VarState_training","L1_Prob_val","L1_LogScore_training","RMSE_LogScore_training","ACC_GraphState_training","RMSE_Prob_val","CrossEntropy_Prob_val","ACC_VarState_val","RMSE_DiffLog_val","RMSE_LogScore_val","RMSE_Prob_training","CrossEntropy_Prob_training","L1_DiffLog_val","L1_LogScore_val","RMSE_DiffLog_training","L1_Prob_training","ACC_GraphState_val","L1_DiffLog_training"
"confused-serenity-277","false","false","0.3","5","PARALL","0.6106","0.06864830645620823","44.397055535134925","55.05895347580139","0","0.10292919204960992","0.6917182094037533","0.5824","0.45297937419876866","53.566819804694425","0.09503033209807744","0.6929632437109947","0.2916373248751275","46.000734793145256","0.401688147435725","0.06808812565505505","0","0.2825730062060349"
"hopeful-dawn-345","false","false","0.9","20","SEQRND","0.611","0.0677368433713913","36.26293160549363","41.22154698828355","0","0.10178752644261647","0.6912282834291458","0.5824","0.4496047333650731","42.4924719575649","0.0933954704667274","0.6922554794430733","0.287893743101065","38.30379580602225","0.39459835264943216","0.06732813951075077","0","0.27923447736378293"
"bright-elevator-43","false","false","0.3","5","SEQFIX","0.6458","0.09148851454854012","33.29371994294256","41.135901167445134","0","0.1408085178737978","Infinity","0.582","1.1688101503033814","47.102042123817","0.12087088995720122","0.717417452287674","0.4883223663608776","38.19152380087678","0.6971020764229748","0.07876710938215256","0","0.3631011675960384"
"young-disco-284","false","false","0.5","5","PARALL","0.6018","0.0678738306671381","41.452225659201034","48.857279180449645","0","0.10227111500619702","0.6914230578541756","0.5818","0.4514448436960428","55.798181016745595","0.09367880218493368","0.6923612284183502","0.2884268871029606","48.547597595866954","0.3956578951891838","0.06753527568280697","0","0.28003782818135803"
"sweet-pine-319","true","false","0.7","5","PARALL","0.5958","0.06795613914728164","50.85799981675196","63.40790880781301","0","0.1024981015652876","0.6915177952528","0.5816","0.4526631833816708","69.7654159595832","0.09379974569694367","0.692390374159813","0.288772029289254","58.99619666611349","0.3957595255924556","0.06728004577159881","0","0.2789464285143884"
"earthy-serenity-361","true","false","0.7","5","SEQRND","0.603","0.06813016421794892","45.30410188178776","56.82160199793547","0","0.1017028868254498","0.6912014372587204","0.5814","0.44829312079225553","57.37614800077519","0.09577523668481344","0.693211999130249","0.2895147167787189","48.16021024182569","0.40393638085390665","0.06825110250413417","0","0.28314862540338653"
"quiet-spaceship-85","false","false","0.9","20","PARALL","0.605","0.06771347785592079","38.21922544007069","43.5687955647321","0","0.10194813095850852","0.6912912794589996","0.5814","0.4503936628053245","45.81740185180512","0.09335245417619048","0.6922315062999725","0.2877874712876277","41.25149072448717","0.39438447371574176","0.06734257900416851","0","0.27925342294285654"
"gallant-tree-265","false","false","0.01","10000","SEQRND","0.614","0.26410452196598055","47.98950282068369","62.35420359303879","0.02","0.33507289467363216","Infinity","0.5812","4.013531418057822","78.68993719601264","0.28788792023672055","Infinity","2.491647986711422","60.94048732155478","3.36831323707828","0.2221213828742504","0","1.956513548811176"
"rare-plasma-26","false","false","0.01","5","PARALL","0.6152","0.07433959778249263","74.24713205573757","99.65631408618805","0","0.11114658418045274","0.6956733792483807","0.5804","0.486925567717952","105.07429704705298","0.10230724285011202","0.6964579016089439","0.31659013463177255","84.13593104593863","0.4372398531645836","0.0718680645108223","0","0.29987424619853265"
"iconic-sponge-46","true","false","0.3","5","PARALL","0.5986","0.07445939847230912","56.8836031578318","69.72733785498221","0.02","0.11062882626736364","0.6953414893567562","0.5798","0.4826821080031205","70.11741769458413","0.1088482164608135","0.6994843882918358","0.3163320356413722","59.23182846188759","0.4644842667847643","0.07619053462147712","0","0.318717255559779"
"visionary-meadow-184","false","false","0.1","5","PARALL","0.6164","0.07152263234257698","58.096904661032504","77.52552606853847","0","0.1069397750106828","0.6935721301019192","0.5792","0.4686916442418257","82.09128533333634","0.09887676580200006","0.6947382704854012","0.30404559372894","66.58249155126566","0.4198163292903221","0.07000529190599919","0","0.2912653765441151"
"stellar-fog-254","false","false","0.001","5","PARALL","0.6154","0.07470018746554852","75.76268452397612","101.60493257249898","0","0.11169717561195132","0.6959608717858792","0.5786","0.48940813395194727","107.26556816648576","0.10274077707415108","0.696685852086544","0.31821849960037507","86.52106409965342","0.43953677162706145","0.07210732772946357","0","0.3009985192074906"
"whole-breeze-286","false","true","0.9","5","SEQFIX","0.5656","0.10414131378531456","126.4158978964199","142.9920763480064","0","0.1393138683377814","0.6912595861315727","0.5782","0.616857238755123","149.90154050356747","0.10819812844587656","0.6924450523853302","0.4482057455679402","134.95791217206406","0.46300368784830515","0.08036130091249943","0","0.3359389748043846"
"splendid-dew-139","false","false","0.01","10000","PARALL","0.5912","0.27069353390187023","86.88320777455843","121.19090398210184","0","0.33866360010614116","Infinity","0.5776","4.487493160387902","151.3670136127251","0.3001634103138061","Infinity","2.753516995549482","110.90900003749948","3.5509659548555126","0.2334811334192753","0","2.1005199282934655"
"bumbling-morning-54","false","false","0.3","5","SEQRND","0.6268","0.07816317147910595","44.14889101026256","57.99489932186787","0","0.11983405980234609","0.7044960238456726","0.5766","0.576721939759504","63.20078723199777","0.10743918193507916","0.7000055737972259","0.34290329906002154","49.23580002468888","0.47430145398562434","0.07370877756476402","0","0.31113841689948457"
"autumn-eon-341","false","true","0.9","5","SEQRND","0.5614","0.10442995258569718","134.6814015780704","153.2848444113798","0","0.1396777213543755","0.6914632651209831","0.5756","0.6183438229892795","157.10171083130544","0.10838380352705346","0.6925254556536674","0.44936500508096067","141.54204740384205","0.4637626792721144","0.08049370929598808","0","0.33646795096937565"
"colorful-shape-400","false","false","0.7","5","SEQRND","0.5972","0.06773782811164857","45.16415862528381","52.626827611197","0","0.10224914017710808","0.6914140936136246","0.5754","0.451918162676771","55.44454902119764","0.09348540492664914","0.6922725100278855","0.2878817003479926","50.061391865586074","0.39495270450603503","0.06751700638830661","0","0.2799164643874974"
"lemon-terrain-127","false","false","0.01","10000","SEQMAX","0.5592","0.19443878636956216","72.80092464526986","96.837262534946","0","0.2702653669637477","Infinity","0.5748","2.661632006345058","120.8294340779419","0.23351234024827147","Infinity","1.4433056966342266","86.27651962740056","2.133077705296095","0.16335643835067748","0","1.075901414468116"
"zany-plasma-92","false","true","0.01","10","SEQMAX","0.5448","0.3918232417315245","3.4178169463694363","8.140499376225618","0.42","0.4407656482940284","Infinity","0.5744","10.56760809991792","7.19817279607459","0.433227002715218","Infinity","8.387376393858343","2.64206903115612","9.682971538323134","0.37907608298510315","0.48","7.332793578427751"
"dauntless-plasma-174","false","true","0.01","5","SEQMAX","0.543","0.3891238071322441","3.760964209602075","8.437681668861469","0.4","0.4395642673078662","Infinity","0.5744","10.565706225376877","8.133968115391495","0.43058068472987654","Infinity","8.371814503680914","3.218167153867936","9.678466803561417","0.37395500517338515","0.46","7.301878857606184"
"usual-fog-155","true","false","0.3","10000","SEQFIX","0.5362","0.33257576180696485","26.849790424496614","36.85887528570916","0.04","0.38499860048533174","Infinity","0.5744","4.898114908599494","38.72008556579477","0.3578325298057529","Infinity","3.3717574145287275","29.947972271496543","4.106030766980718","0.30015415073633195","0.04","2.714645997279882"
"rural-sun-275","true","false","0.7","10","PARALL","0.6142","0.07328135196864605","40.083394350802976","48.56017640834825","0","0.10922388832513892","0.6947109191775322","0.5738","0.4771085145648202","52.63764995867158","0.10810327820693404","0.6991857100307941","0.31150422655656","43.39860976583902","0.4621424264064194","0.074704679068923","0","0.3127730316861067"
"dandy-yogurt-392","true","false","0.9","10","PARALL","0.594","0.06786323626339436","55.14434299022491","68.82863529983833","0","0.10273263476666558","0.6916134337306022","0.5734","0.45413962293970944","76.8019998845478","0.09324409788579902","0.6921708948493004","0.28839035347376485","65.72081843284371","0.39375169966047935","0.06703680512607098","0","0.27793311631077666"
"helpful-shadow-360","true","true","0.3","5","SEQMAX","0.5654","0.1915980851739645","144.2128465457346","205.9856816966348","0.22","0.28427349320995365","Infinity","0.5726","6.912475214580721","210.7935846132385","0.26358520665254664","Infinity","3.65547195445057","147.14311873616208","5.531447625484376","0.17205459860563277","0.22","2.6358465531353374"
"mild-galaxy-124","true","true","0.3","10000","SEQMAX","0.5654","0.19166551818847655","144.2128465457346","205.9856816966348","0.22","0.28436439925157536","Infinity","0.5726","6.943738927313691","210.7935846132385","0.2637204494566715","Infinity","3.673365231213532","147.14311873616208","5.5570546004917025","0.1721333153605461","0.22","2.648731276617991"
"desert-music-75","false","false","0.9","10000","SEQFIX","0.6494","0.24210242744982244","23.042438651895964","27.212814741270236","0.02","0.3163580110359837","Infinity","0.5724","3.831610439057622","35.73591717980137","0.2604054070200773","Infinity","2.2556389903852017","27.889050541763492","3.2075679127560597","0.1951773610830307","0","1.7639901675167493"
"mild-yogurt-272","false","false","0.001","10000","SEQMAX","0.6082","0.17519015452563763","73.2404384320315","100.15710378670474","0","0.2486215494775968","Infinity","0.572","2.3904162492847196","115.30777043473336","0.20897454497466075","0.8944696500301361","1.2685699585357215","88.26884281922919","1.837322800055199","0.14295013143420218","0","0.9024520093113184"
"morning-voice-223","false","false","0.9","10","SEQRND","0.5844","0.06800263676345349","59.29283598595297","68.29129934099758","0","0.10321412111942836","0.6918121469140053","0.572","0.45631480385890566","73.08433876618125","0.09359349958911262","0.6923011483192444","0.2889412394358311","65.85455933881535","0.3954330866884313","0.06772606576383114","0","0.28070042043083815"
"snowy-breeze-314","true","false","0.01","10000","PARALL","0.5712","0.32686964771598576","116.30004991653271","150.75620390441733","0.02","0.376874879385322","Infinity","0.5718","4.970739866337836","165.80476534856092","0.3568900515863358","Infinity","3.3864489582579584","136.70418192883687","4.277882228484499","0.30368977410942316","0","2.8547747916139663"
"denim-yogurt-132","false","false","0.3","10","SEQRND","0.6186","0.1400581823632121","41.71198121313203","55.07119288502388","0","0.21245671617513007","Infinity","0.5716","2.1322831944230507","58.26262135924131","0.1579162290671745","Infinity","0.9454451032043202","44.43260898948202","1.2081621663088284","0.1023859347164631","0","0.5630282021590276"
"comfy-paper-73","true","false","0.01","5","PARALL","0.5918","0.09811114853024484","92.88637044589328","114.71232940184312","0.02","0.14361365559509914","0.7163700335979462","0.5712","0.6463365734116955","133.10801553211195","0.14206807297651328","0.7225842234015465","0.42766670076504815","110.44100179599602","0.6554312535447361","0.09891415360271932","0","0.43164245969399345"
"autumn-firebrand-70","true","true","0.1","20","SEQFIX","0.5582","0.4231037690490485","0.23753135660616492","0.6550373773429782","0.54","0.45510649440966067","Infinity","0.5702","10.69618818176074","5.868194957709904","0.4653212904113645","Infinity","8.771856853058933","1.5667389214334264","10.024542509262105","0.436602364641428","0.52","8.037453658601642"
"absurd-voice-101","true","true","0.1","10000","SEQFIX","0.5582","0.4231179045110941","0.23753135660616492","0.6550373773429782","0.54","0.4551215114006436","Infinity","0.5702","10.695554127029077","5.868194957709904","0.4653221084943591","Infinity","8.771123819573223","1.5667389214334264","10.024701429512854","0.43660287437438966","0.52","8.037612559327483"
"vital-glade-59","true","true","0.1","10","SEQFIX","0.564","0.4200511669099331","1.032793437034122","3.3151400454634308","0.5","0.45257655392212337","Infinity","0.57","10.63408173057217","8.579638314124997","0.460447194774467","Infinity","8.693807056487351","2.5709843229161526","9.945052555965145","0.4312992251545191","0.52","7.922352374425531"
"grateful-feather-33","false","false","0.1","5","SEQRND","0.6222","0.10309543928951025","54.10210417272496","70.21706921444303","0","0.16276620381943058","0.7665808382868767","0.57","1.1188354158240037","78.28657148733787","0.13423271530339514","0.729064257144928","0.5285671334848973","63.86546171116418","0.7850578851723422","0.0889255008071661","0","0.41298995200700594"
"lucky-tree-351","false","false","0.1","20","PARALL","0.571","0.22747032604515552","44.151750240750474","58.21465545988187","0","0.30271097287523124","Infinity","0.5696","3.694843805591374","73.6475361681322","0.2657369439495125","Infinity","2.107825934839179","55.19067024547333","2.9922974171236683","0.19200568429529663","0","1.618070037473878"
"deft-hill-294","true","false","0.001","5","PARALL","0.591","0.0993670893535018","94.4142477682241","115.9187031957241","0.02","0.1452747578786446","0.7176957886755466","0.5692","0.6557373017469799","135.13676877245848","0.14359087303901863","0.7239001017689705","0.4340382245197659","112.48419404760612","0.6652036088835769","0.10006729483306408","0","0.43769010766262656"
"lively-deluge-147","false","false","0.3","10","PARALL","0.6446","0.0897608456581831","36.57162873505561","45.33388852869161","0","0.13923857823959193","0.7218039315402508","0.5664","0.7227308430780698","52.63606150213795","0.12038880245029616","0.7117044502496719","0.4102548973097699","43.71168479385606","0.591543377308476","0.07929523841142655","0","0.3501537580956356"
"deft-monkey-48","false","true","0.9","5","PARALL","0.5534","0.10485772441625596","146.26833026488276","168.77851659467825","0","0.14020682674178567","0.6917602953195572","0.566","0.6205101711407044","171.02579222303953","0.10867362435715198","0.6926512489557266","0.45108171335980296","153.47029863457266","0.46494513697073414","0.08070631923377514","0","0.3373175396553008"
"ethereal-wood-315","false","false","0.3","10","SEQMAX","0.5756","0.08613540292829275","120.05093673618676","155.3152399707606","0","0.14523341083209326","0.7617950911045075","0.5654","1.151940467094495","188.2411015040814","0.1630882121181338","0.8039395208954812","0.48225415238768327","150.07490240070018","1.3361379682211725","0.09725405083298684","0","0.5544979506636737"
"volcanic-sunset-367","false","false","0.3","10000","SEQMAX","0.5978","0.08325783336162568","116.74390843372632","153.08196828105378","0","0.13857057021692337","0.7508131023943424","0.5654","1.1035542736885724","189.58115877040075","0.1465255681128844","0.7852876275658608","0.4572453560449416","151.22769217619185","1.3332848249863087","0.09212271068692209","0","0.5635430359115591"
"ancient-galaxy-415","true","true","0.99","20","SEQFIX","0.5492","0.1051991113305092","172.48621161907377","203.93565809398137","0","0.14064098509537848","0.6920049144268036","0.5634","0.6223155195268066","209.63314900707147","0.108750582074023","0.6926843593358993","0.4524533364411443","183.58513386918233","0.46527633013412734","0.08071469774544239","0","0.3373480015800335"
"confused-glitter-104","false","false","0.3","20","PARALL","0.5982","0.19092271842062472","35.91675529831921","43.92443420864388","0","0.26918723342080825","Infinity","0.5634","3.0133503948388807","49.60158897013467","0.21245123898520443","Infinity","1.5575660864645149","38.65043070053685","2.0365451982981724","0.14634417824149132","0.02","0.9993069398828782"
"smooth-shadow-340","true","true","0.99","20","SEQRND","0.5496","0.10522499673366546","173.5625532458525","205.1365821859844","0","0.14067549936646387","0.692024382007122","0.5632","0.6224568382522024","211.60979813907895","0.10877404589601468","0.6926945787668228","0.4525571298668161","185.53701813449143","0.46537111307722406","0.08073140886723995","0","0.3374149018370779"
"stellar-leaf-399","false","false","0.01","5","SEQRND","0.6024","0.12939840124100446","61.06822028147063","80.38498795128443","0","0.1983750978634739","Infinity","0.563","1.596066392629251","88.85365243765571","0.16056414686309448","Infinity","0.7554240661927965","70.45725622473793","1.081496634827327","0.10679809942543508","0","0.5429603976913495"
"mild-pine-168","false","false","0.999","10000","PARALL","0.6136","0.14136482684016227","28.516886151080147","34.85345952225013","0","0.21400523889933795","Infinity","0.5616","2.286976340003115","33.679196728345694","0.15372481245931552","Infinity","1.0020280602347338","28.726600086004247","1.397348633322033","0.1011892843991518","0","0.5985845980204991"
"misunderstood-butterfly-91","false","false","0.999","10000","SEQFIX","0.6132","0.1414130960419774","28.402509586452737","34.67200813232621","0","0.2140651955150137","Infinity","0.5612","2.2892920621451625","33.574679633582626","0.15380832478609863","Infinity","1.0030001172752585","28.696597700216408","1.3994748977103073","0.10125275788903236","0","0.5993768505705986"
"blooming-serenity-332","false","false","0.999","10000","SEQRND","0.6132","0.1414103733718395","28.402509586452737","34.67200813232621","0","0.2140618222814763","Infinity","0.5612","2.289163139701488","33.574679633582626","0.15379022017950134","Infinity","1.002978478722251","28.696597700216408","1.3990579735458226","0.10123975348472596","0","0.5992215132841374"
"hardy-leaf-237","false","false","0.001","20","PARALL","0.5594","0.24616097827255728","90.02315331003162","118.32521527103113","0","0.3201576554606708","Infinity","0.561","3.9843705280503694","140.0770888058657","0.2796572781262003","Infinity","2.3506743225743763","104.35146774395233","3.18760345863392","0.2053008819133043","0","1.755008744500298"
"driven-music-110","true","false","0.3","20","SEQRND","0.549","0.3119238940253854","35.04453418842456","44.016911352201504","0.02","0.3648870899627165","Infinity","0.5608","4.423097743509385","55.29306895873432","0.34700364199473493","Infinity","2.990037736107409","44.13859286904576","3.724679591622507","0.29384015120565893","0","2.497708042208757"
"jolly-butterfly-255","false","false","0","20","PARALL","0.5604","0.24641560998260975","91.34794788801678","119.93906139151578","0","0.3203950197283744","Infinity","0.5608","3.987649687601299","140.37173411136732","0.2796845522700872","Infinity","2.3536919766610023","104.95811902688632","3.188078304428772","0.20539481196701528","0","1.7555188719832109"
"glad-grass-94","true","false","0","10000","SEQRND","0.539","0.32866272992789747","53.89063989945629","71.57366993338887","0.04","0.3775479840729858","Infinity","0.5604","4.929015037839256","72.74507862942265","0.3670047225615686","Infinity","3.376531055363361","55.59319416319636","4.0030914323668","0.3106339162901044","0.02","2.7146512196335943"
"divine-plant-214","false","false","0.7","20","PARALL","0.6528","0.08388995133340359","29.527810403008576","35.65337122895583","0","0.12993198534282166","0.7167496483027935","0.5604","0.7049043928497788","39.174818169999725","0.1125306775693698","0.7050905202269554","0.384004545952077","34.55182275160422","0.5299856914631241","0.07507479621171952","0","0.3261765874985838"
"crisp-yogurt-87","true","false","0.9","5","SEQRND","0.584","0.06829454449415207","83.63490784771643","103.997144009416","0","0.10384733962954258","0.6920756553411483","0.5604","0.45909151960211503","122.55869353478847","0.09358422587389267","0.6922948754310608","0.290115058842767","103.22932360656496","0.3953981047004763","0.06763932632803916","0","0.2803428812462953"
"swept-breeze-264","false","false","0.3","5","SEQMAX","0.5858","0.08266544951796531","123.43035081657302","156.99637958903378","0","0.13798277829833547","0.7527325209438801","0.5602","1.1364177309977173","189.5982212795813","0.13107373366607877","0.745804835653305","0.4564801147033926","152.2337322019835","1.042712998202724","0.08604328773617745","0","0.4653117819845444"
"stoic-thunder-114","true","false","0.5","10000","SEQFIX","0.5416","0.3256869949027896","23.159830500217787","30.849539585379507","0.06","0.3764492457881741","Infinity","0.5596","4.832364799840746","35.29125037325094","0.3629318241108165","Infinity","3.298111298378557","25.661692065860137","4.139618046565814","0.3061925401777029","0.02","2.7459066337298603"
"dashing-yogurt-388","true","false","0.01","10000","SEQFIX","0.5482","0.32578926171064376","78.67711809840085","101.11550377757412","0.04","0.3741271868942764","Infinity","0.5592","4.820623557901606","105.30957896583848","0.3614666714537847","Infinity","3.3322690270856024","84.96106702970478","3.9564219990377754","0.3068680642604828","0","2.70040545594655"
"glad-universe-206","false","false","0.1","10000","SEQMAX","0.6216","0.1817002147704363","57.68642204320033","93.48961600812676","0.02","0.2585676110790445","Infinity","0.5578","2.7580202217301824","112.17919780655768","0.2235159192920596","0.9608864461302756","1.4239926729244412","79.62300194168746","2.195802928333605","0.15298189000487328","0","1.1071128079285146"
"quiet-puddle-144","true","false","0.9","5","PARALL","0.5806","0.06849340859651566","90.90007848625756","112.55369423887343","0","0.10418710711823308","0.6922174272298813","0.5576","0.4605133320557164","128.76455105931063","0.09377872042290222","0.6923677689671517","0.29091267339307814","109.50082225038952","0.3962086296554166","0.06783096842169761","0","0.2811107307784958"
"confused-totem-419","true","false","0.5","10000","PARALL","0.5854","0.3278853968605399","29.078692912581552","39.08293500513915","0.06","0.37718674122607176","Infinity","0.5576","4.9121931764448705","37.30116183795125","0.3543371182928421","Infinity","3.3552488145592623","28.52190283643972","4.211546245976372","0.29644757792800663","0.02","2.770816873594187"
"earnest-snowball-374","false","false","0.01","5","SEQFIX","0.5868","0.19366199134290216","79.14560403658118","108.5616561823668","0","0.2713101238619113","Infinity","0.5562","3.1616876442309096","122.02325327672592","0.22007903447658625","Infinity","1.6459272054977483","89.32447822900556","2.1039090054803644","0.14991484859883786","0","1.0238377338772873"
"deep-smoke-163","false","false","0.001","10000","PARALL","0.6136","0.2697061363890767","114.405655751433","157.69393993114522","0","0.3377138013329719","Infinity","0.5558","4.398076467120351","197.1042942011095","0.3014814109552193","Infinity","2.706029676350206","151.28148766388523","3.4483501736027375","0.2344525359928608","0","2.060584945548954"
"hearty-music-318","true","false","0.7","10","SEQRND","0.6176","0.08527857407778501","35.293155794539885","42.220635714921265","0","0.12763992648044442","0.7069179985046387","0.5556","0.5844008974890271","54.67366018234719","0.12293736262080762","0.7097783930659294","0.3732064554094104","44.14823138703598","0.5637247586422349","0.08348156619369984","0","0.3608349289772974"
"ancient-serenity-251","false","false","0.9","5","SEQRND","0.5724","0.06862481337785721","92.33465221553716","109.19711803054705","0","0.10436208732038288","0.6922904520869255","0.5556","0.4612068865445264","127.6883158543412","0.09415844484442684","0.6925112652182579","0.2914378520877333","111.40396064719413","0.3977816637858679","0.06832172624468803","0","0.28308048176898154"
"lunar-sun-398","true","false","0.001","10","SEQRND","0.5126","0.32195566099584105","58.70458850369024","75.34347011640456","0.02","0.3731274417656905","Infinity","0.5554","4.588156771077615","80.18332971845231","0.3600837948163967","Infinity","3.124831895227544","66.09382097390224","3.810671179258824","0.30499950577169654","0","2.6030585902094843"
"still-sun-410","false","false","0.9","5","SEQFIX","0.5716","0.06853992849588394","87.50887251749407","102.92936442122335","0","0.1042309181052637","0.692235633957386","0.555","0.46066274337699087","119.72930112666934","0.09410994344415206","0.6924930780053139","0.2910978775733849","104.54718442216044","0.39758211525251275","0.06826323578357696","0","0.282846103356377"
"bumbling-sponge-185","true","false","0.001","10000","SEQFIX","0.5092","0.33258931010365483","81.00596383289961","104.05172192032096","0.04","0.3813768889881594","Infinity","0.5544","4.865387739077721","118.35137045010828","0.36753956395080806","Infinity","3.3542404363303446","94.99240476859217","4.072528228459116","0.31205977793335915","0","2.77314121830503"
"glamorous-snowball-83","false","false","0","5","SEQFIX","0.586","0.198348956759274","82.401400754362","111.32225803716098","0","0.27643331969736823","Infinity","0.5542","3.246414470464236","126.9675863131295","0.2261994374668614","Infinity","1.7078225026587956","93.68175115377204","2.1946687787123813","0.15476225808560848","0","1.0784564232827396"
"comic-glade-393","false","false","0.5","10","SEQRND","0.6558","0.08990300654172897","34.15980454830158","43.00365655974603","0","0.14026461848751312","0.7396402195334435","0.5542","0.9661618425660806","52.93431141932711","0.11700862474377616","0.7105644843459129","0.4453638692406472","43.89452698057286","0.5953656591854274","0.07661332038640976","0","0.3434009954177309"
"fresh-lake-11","true","false","0.5","10","PARALL","0.5912","0.10754273885190486","41.49108137163631","51.26096069167512","0.02","0.15780969314218057","0.7331517523109913","0.554","0.7801731457500686","57.89567972551942","0.1525234246938156","0.7375616067528724","0.4940338082299102","47.651102804071414","0.7836418631276069","0.10445028814971448","0","0.4796485398800927"
"winter-wood-333","true","false","0.3","5","SEQRND","0.5822","0.1192986457645893","58.16886624827433","74.27751654190062","0","0.17599951947190148","0.7695896074354649","0.554","1.066362603046775","82.37786904339676","0.16688084089252175","0.7553726314246655","0.6021457168303663","66.95941604236819","0.8971047057931787","0.1146693652778864","0","0.541235156267148"
"usual-waterfall-207","false","true","0.001","10","SEQMAX","0.625","0.40005258209109307","3.331931134619432","8.10562234495049","0.5","0.44931958343713696","Infinity","0.554","10.55055805919412","7.06349990543184","0.4125379724694633","Infinity","8.422829683975502","2.585609630217692","9.63286196319999","0.36100593187958","0.46","7.259153447246645"
"dainty-shape-394","false","true","0.99","20","SEQRND","0.5392","0.10556516492366792","179.59549753690624","210.82173943163988","0","0.1410834956859738","0.6922547031521797","0.554","0.6241051983705608","217.80030406970204","0.1091785896262662","0.6928712329864501","0.4539197102937847","192.69564666247464","0.467013567170298","0.08106206122636796","0","0.33873963368255644"
"rare-darkness-357","false","false","0.001","10","SEQRND","0.5986","0.23543123791515827","60.16456252047264","76.7506354984429","0","0.3117823821881491","Infinity","0.554","3.79809635429663","83.33337755900777","0.26622986619150946","Infinity","2.2062476018043933","66.37141279008017","2.8989294930488247","0.1912331430852413","0","1.5463713487333386"
"honest-sound-258","false","false","0.001","5","SEQFIX","0.5852","0.19787962014079097","82.00283875086535","110.87623503916691","0","0.27590069651853755","Infinity","0.5536","3.2381115411521173","126.16905466287494","0.22555227817290177","Infinity","1.701629250830761","93.2545250651184","2.1854180062266395","0.15427784940302372","0","1.072886851480929"
"fresh-shape-62","true","false","0.001","20","SEQMAX","0.5112","0.23328432298004628","74.25756636473167","89.91014747971923","0.02","0.2988787761920431","Infinity","0.5536","3.09589100275976","120.02022755960162","0.3094540835397224","Infinity","1.8290815726107452","100.53203416377757","2.9944350230322794","0.23731206651628017","0","1.760357762080431"
"lilac-dust-2","true","false","0.99","20","SEQRND","0.5716","0.06891081188321113","116.71204017986084","140.4735648044153","0","0.10486245344979583","0.6925004150986671","0.5536","0.4633193031936594","165.72598079244727","0.09427622917968316","0.6925553117871285","0.29258479542944116","142.3279874350498","0.3982741224733221","0.06834707865417004","0","0.2831802363441617"
"fancy-dust-249","false","false","0","10","SEQRND","0.5976","0.2357838739708066","60.64500170110218","77.56906126873896","0","0.3120261313607299","Infinity","0.5534","3.800009644302076","83.36135857105214","0.26636103017887813","Infinity","2.2095910986724774","66.66019942812885","2.903020082311766","0.191351318448782","0","1.548578133116313"
"serene-valley-151","false","true","0.99","20","PARALL","0.5396","0.10559275479912758","179.89041188039732","211.10513225928503","0","0.14111807438147078","0.6922742573261261","0.553","0.6242447787143222","219.01518779688777","0.1092001633418982","0.6928806622624397","0.45403028748650104","193.88311977083592","0.4671014026675093","0.08107692585587502","0","0.3387991103349719"
"true-bush-8","true","false","0.5","5","SEQFIX","0.6108","0.09235264500528574","36.31586125009579","44.58326459279089","0","0.13787760209008793","0.7197452783942223","0.5528","0.7161770555525668","54.20261401664779","0.13315868928744534","0.720070433318615","0.4230827592417133","44.74217743748912","0.6650248598031689","0.08773626368641853","0","0.3930549312371295"
"wobbly-sun-212","false","true","0","20","SEQMAX","0.705","0.411679803109169","3.2980881839237073","8.096855205303303","0.58","0.46132917677523205","Infinity","0.5524","10.620422608690566","6.92783819519292","0.4051753954260982","Infinity","8.474827298330888","2.494520829586705","9.61581071605934","0.3544569735094905","0.46","7.23382067812765"
"twilight-pine-195","false","true","0.001","20","SEQMAX","0.6252","0.4009177469402552","3.312108389716745","8.097074968690407","0.5","0.44954094921529125","Infinity","0.5524","10.550785162874623","6.925622493577504","0.4127191180747044","Infinity","8.42680420738496","2.4702528913894057","9.633101921735731","0.36131192630380393","0.46","7.260884672551695"
"zesty-monkey-165","false","true","0.001","10000","SEQMAX","0.6252","0.40102355777323245","3.312108389716745","8.097074968690407","0.5","0.4495672640448546","Infinity","0.5524","10.550807759947654","6.925622493577504","0.4127223570979968","Infinity","8.427265834457799","2.4702528913894057","9.633104664789952","0.3613205533668399","0.46","7.260921969846729"
"fearless-star-28","true","false","0.99","20","SEQFIX","0.5712","0.06889661235213279","116.50070877061948","140.01233220736117","0","0.1048381698900187","0.6924902149200439","0.552","0.46322001265320767","165.3398053953373","0.09425929478444474","0.6925489171385765","0.29252792616216466","142.00518986222167","0.3982048905560986","0.06833186456859112","0","0.2831192779306264"
"jolly-hill-194","true","false","0","10","SEQRND","0.4998","0.33266009070128205","54.87527636609551","68.41167092379415","0.02","0.381246602617134","Infinity","0.552","4.82379895349945","82.4782617481821","0.35966356985671144","Infinity","3.3068285091832745","66.04613997989345","4.036035054014548","0.306920208054781","0","2.7315687148917465"
"dandy-pond-362","true","false","0.1","5","SEQRND","0.5546","0.20273317198604343","66.08753539632568","84.36908155946834","0.02","0.26531609839383485","Infinity","0.552","2.2125259212057493","89.22416750281863","0.2618974753301642","0.9526508287250997","1.3048614267411875","74.72783630786745","1.8649207082516492","0.20158782943785192","0","1.1746451484559453"
